1006910	東京都	千代田区	丸の内丸の内パークビルディング（１０階）
1006911	東京都	千代田区	丸の内丸の内パークビルディング（１１階）
1006912	東京都	千代田区	丸の内丸の内パークビルディング（１２階）
1006913	東京都	千代田区	丸の内丸の内パークビルディング（１３階）
1006914	東京都	千代田区	丸の内丸の内パークビルディング（１４階）
1006915	東京都	千代田区	丸の内丸の内パークビルディング（１５階）
1006916	東京都	千代田区	丸の内丸の内パークビルディング（１６階）
1006917	東京都	千代田区	丸の内丸の内パークビルディング（１７階）
1006918	東京都	千代田区	丸の内丸の内パークビルディング（１８階）
1006919	東京都	千代田区	丸の内丸の内パークビルディング（１９階）
1006920	東京都	千代田区	丸の内丸の内パークビルディング（２０階）
1006921	東京都	千代田区	丸の内丸の内パークビルディング（２１階）
1006922	東京都	千代田区	丸の内丸の内パークビルディング（２２階）
1006923	東京都	千代田区	丸の内丸の内パークビルディング（２３階）
1006924	東京都	千代田区	丸の内丸の内パークビルディング（２４階）
1006925	東京都	千代田区	丸の内丸の内パークビルディング（２５階）
1006926	東京都	千代田区	丸の内丸の内パークビルディング（２６階）
1006927	東京都	千代田区	丸の内丸の内パークビルディング（２７階）
1006928	東京都	千代田区	丸の内丸の内パークビルディング（２８階）
1006929	東京都	千代田区	丸の内丸の内パークビルディング（２９階）
1006930	東京都	千代田区	丸の内丸の内パークビルディング（３０階）
1006931	東京都	千代田区	丸の内丸の内パークビルディング（３１階）
1006932	東京都	千代田区	丸の内丸の内パークビルディング（３２階）
1006933	東京都	千代田区	丸の内丸の内パークビルディング（３３階）
1006934	東京都	千代田区	丸の内丸の内パークビルディング（３４階）
1006390	東京都	千代田区	丸の内丸の内ビルディング（地階・階層不明）
1006301	東京都	千代田区	丸の内丸の内ビルディング（１階）
1006302	東京都	千代田区	丸の内丸の内ビルディング（２階）
1006303	東京都	千代田区	丸の内丸の内ビルディング（３階）
1006304	東京都	千代田区	丸の内丸の内ビルディング（４階）
1006305	東京都	千代田区	丸の内丸の内ビルディング（５階）
1006306	東京都	千代田区	丸の内丸の内ビルディング（６階）
1006307	東京都	千代田区	丸の内丸の内ビルディング（７階）
1006308	東京都	千代田区	丸の内丸の内ビルディング（８階）
1006309	東京都	千代田区	丸の内丸の内ビルディング（９階）
1006310	東京都	千代田区	丸の内丸の内ビルディング（１０階）
1006311	東京都	千代田区	丸の内丸の内ビルディング（１１階）
1006312	東京都	千代田区	丸の内丸の内ビルディング（１２階）
1006313	東京都	千代田区	丸の内丸の内ビルディング（１３階）
1006314	東京都	千代田区	丸の内丸の内ビルディング（１４階）
1006315	東京都	千代田区	丸の内丸の内ビルディング（１５階）
1006316	東京都	千代田区	丸の内丸の内ビルディング（１６階）
1006317	東京都	千代田区	丸の内丸の内ビルディング（１７階）
1006318	東京都	千代田区	丸の内丸の内ビルディング（１８階）
1006319	東京都	千代田区	丸の内丸の内ビルディング（１９階）
1006320	東京都	千代田区	丸の内丸の内ビルディング（２０階）
1006321	東京都	千代田区	丸の内丸の内ビルディング（２１階）
1006322	東京都	千代田区	丸の内丸の内ビルディング（２２階）
1006323	東京都	千代田区	丸の内丸の内ビルディング（２３階）
1006324	東京都	千代田区	丸の内丸の内ビルディング（２４階）
1006325	東京都	千代田区	丸の内丸の内ビルディング（２５階）
1006326	東京都	千代田区	丸の内丸の内ビルディング（２６階）
1006327	東京都	千代田区	丸の内丸の内ビルディング（２７階）
1006328	東京都	千代田区	丸の内丸の内ビルディング（２８階）
1006329	東京都	千代田区	丸の内丸の内ビルディング（２９階）
1006330	東京都	千代田区	丸の内丸の内ビルディング（３０階）
1006331	東京都	千代田区	丸の内丸の内ビルディング（３１階）
1006332	東京都	千代田区	丸の内丸の内ビルディング（３２階）
1006333	東京都	千代田区	丸の内丸の内ビルディング（３３階）
1006334	東京都	千代田区	丸の内丸の内ビルディング（３４階）
1006335	東京都	千代田区	丸の内丸の内ビルディング（３５階）
1006336	東京都	千代田区	丸の内丸の内ビルディング（３６階）
1006337	東京都	千代田区	丸の内丸の内ビルディング（３７階）
1010061	東京都	千代田区	三崎町
1000006	東京都	千代田区	有楽町
1020081	東京都	千代田区	四番町
1020085	東京都	千代田区	六番町
1030000	東京都	中央区	以下に掲載がない場合
1040044	東京都	中央区	明石町
1040042	東京都	中央区	入船
1040054	東京都	中央区	勝どき
1040031	東京都	中央区	京橋
1040061	東京都	中央区	銀座
1040033	東京都	中央区	新川
1040041	東京都	中央区	新富
1040052	東京都	中央区	月島
1040045	東京都	中央区	築地
1040051	東京都	中央区	佃
1040055	東京都	中央区	豊海町
1030027	東京都	中央区	日本橋
1030011	東京都	中央区	日本橋大伝馬町
1030014	東京都	中央区	日本橋蛎殻町
